timestamp_neck,ax_neck,ay_neck,az_neck,gx_neck,gy_neck,gz_neck,times_clock_neck,5 x deep breath,5 x deep breath_notes
705810619,-3.33,-1.65,-8.89,0.56,-1.89,-1.61,2024-06-07 15:22:00.321413,0,
705810623,-3.36,-1.64,-8.88,0.63,-1.89,-1.61,2024-06-07 15:22:00.321413,0,
705810628,-3.33,-1.65,-8.88,0.7,-1.96,-1.54,2024-06-07 15:22:00.321413,0,
705810633,-3.38,-1.67,-8.89,0.84,-2.03,-1.61,2024-06-07 15:22:00.321413,0,
705810638,-3.37,-1.62,-8.91,0.84,-2.03,-1.75,2024-06-07 15:22:00.321413,0,
705810643,-3.35,-1.63,-8.91,0.91,-1.96,-1.61,2024-06-07 15:22:00.321413,0,
705810647,-3.38,-1.64,-8.89,0.84,-1.96,-1.47,2024-06-07 15:22:00.321413,0,
705810652,-3.36,-1.64,-8.92,0.77,-1.96,-1.61,2024-06-07 15:22:00.321413,0,
705810657,-3.36,-1.65,-8.93,0.77,-2.03,-1.68,2024-06-07 15:22:00.323326,0,
705810661,-3.39,-1.63,-8.95,0.84,-2.1,-1.68,2024-06-07 15:22:00.323326,0,
705810666,-3.39,-1.61,-8.88,0.56,-2.17,-1.61,2024-06-07 15:22:00.323326,0,
705810671,-3.4,-1.67,-8.93,0.35,-2.17,-1.61,2024-06-07 15:22:00.323326,0,
705810676,-3.41,-1.65,-8.94,0.42,-2.03,-1.54,2024-06-07 15:22:00.323326,0,
705810681,-3.39,-1.6,-8.93,0.42,-1.96,-1.47,2024-06-07 15:22:00.323326,0,
705810685,-3.38,-1.62,-8.9,0.28,-1.89,-1.26,2024-06-07 15:22:00.323326,0,
705810690,-3.39,-1.66,-8.93,0.28,-2.03,-1.26,2024-06-07 15:22:00.323326,0,
705810696,-3.34,-1.64,-8.88,0.35,-2.17,-1.26,2024-06-07 15:22:00.350836,0,
705810700,-3.35,-1.67,-8.94,0.21,-2.17,-1.33,2024-06-07 15:22:00.350836,0,
705810705,-3.33,-1.67,-8.92,0.14,-2.03,-1.19,2024-06-07 15:22:00.350836,0,
705810710,-3.37,-1.67,-8.95,0.14,-1.89,-1.12,2024-06-07 15:22:00.350836,0,
705810715,-3.36,-1.66,-9.0,0.0,-1.89,-1.12,2024-06-07 15:22:00.350836,0,
705810720,-3.33,-1.66,-8.95,-0.21,-1.89,-1.19,2024-06-07 15:22:00.350836,0,
705810724,-3.3,-1.68,-8.92,-0.49,-1.82,-1.26,2024-06-07 15:22:00.350836,0,
705810729,-3.36,-1.63,-8.91,-0.7,-1.82,-1.26,2024-06-07 15:22:00.350836,0,
705810734,-3.3,-1.66,-8.85,-0.91,-1.82,-1.47,2024-06-07 15:22:00.440886,0,
705810738,-3.32,-1.64,-8.84,-0.56,-1.68,-1.68,2024-06-07 15:22:00.440886,0,
705810743,-3.38,-1.6,-8.83,-0.14,-1.54,-1.75,2024-06-07 15:22:00.440886,0,
705810748,-3.41,-1.58,-8.86,0.14,-1.4,-1.68,2024-06-07 15:22:00.440886,0,
705810753,-3.37,-1.62,-8.9,0.7,-1.19,-1.61,2024-06-07 15:22:00.440886,0,
705810758,-3.39,-1.61,-8.84,1.12,-1.12,-1.61,2024-06-07 15:22:00.440886,0,
705810762,-3.37,-1.68,-8.86,1.47,-1.12,-1.54,2024-06-07 15:22:00.440886,0,
705810767,-3.35,-1.63,-8.87,1.75,-1.05,-1.47,2024-06-07 15:22:00.440886,0,
705810773,-3.4,-1.66,-8.94,2.03,-1.19,-1.4,2024-06-07 15:22:00.471079,0,
705810777,-3.37,-1.65,-8.98,2.24,-1.33,-1.33,2024-06-07 15:22:00.471079,0,
705810782,-3.35,-1.67,-8.96,1.61,-1.4,-1.19,2024-06-07 15:22:00.471079,0,
705810787,-3.37,-1.73,-8.93,0.98,-1.33,-1.26,2024-06-07 15:22:00.471079,0,
705810792,-3.31,-1.72,-8.9,0.49,-1.26,-1.33,2024-06-07 15:22:00.471079,0,
705810797,-3.35,-1.69,-8.84,0.07,-1.05,-1.26,2024-06-07 15:22:00.471079,0,
705810801,-3.35,-1.69,-8.86,-0.07,-0.98,-1.47,2024-06-07 15:22:00.471079,0,
705810806,-3.33,-1.64,-8.91,0.49,-1.82,-1.54,2024-06-07 15:22:00.471079,0,
705810812,-3.33,-1.64,-8.84,0.91,-3.43,-1.47,2024-06-07 15:22:00.473367,0,
705810816,-3.35,-1.67,-8.78,1.26,-3.85,-1.68,2024-06-07 15:22:00.473367,0,
705810821,-3.42,-1.68,-8.81,2.1,-2.31,-2.03,2024-06-07 15:22:00.473367,0,
705810826,-3.44,-1.61,-8.89,2.52,-0.7,-1.96,2024-06-07 15:22:00.473367,0,
705810831,-3.33,-1.57,-8.78,2.59,-0.07,-1.82,2024-06-07 15:22:00.473367,0,
705810836,-3.27,-1.58,-8.66,2.52,-0.07,-1.96,2024-06-07 15:22:00.473367,0,
705810840,-3.32,-1.62,-8.69,3.01,-0.21,-2.24,2024-06-07 15:22:00.473367,0,
705810845,-3.31,-1.65,-8.82,3.57,-0.21,-2.38,2024-06-07 15:22:00.473367,0,
705810850,-3.35,-1.68,-9.02,4.13,-0.28,-2.24,2024-06-07 15:22:00.500724,1,
705810854,-3.31,-1.64,-9.18,4.13,-0.77,-1.96,2024-06-07 15:22:00.500724,0,
705810859,-3.3,-1.69,-9.17,3.15,-1.47,-1.89,2024-06-07 15:22:00.500724,0,
705810864,-3.38,-1.69,-9.12,1.89,-2.73,-2.17,2024-06-07 15:22:00.500724,0,
705810869,-3.41,-1.7,-9.09,0.98,-4.41,-2.66,2024-06-07 15:22:00.500724,0,
705810874,-3.54,-1.7,-9.1,0.14,-5.88,-2.8,2024-06-07 15:22:00.500724,0,
705810878,-3.58,-1.67,-9.08,-0.28,-6.51,-2.59,2024-06-07 15:22:00.500724,0,
705810883,-3.58,-1.62,-8.99,-0.28,-5.81,-2.24,2024-06-07 15:22:00.500724,0,
705810889,-3.61,-1.67,-8.97,0.35,-4.34,-1.68,2024-06-07 15:22:00.546337,0,
705810893,-3.52,-1.64,-8.86,0.77,-2.45,-1.4,2024-06-07 15:22:00.546337,0,
705810898,-3.41,-1.68,-8.77,1.12,-0.7,-1.05,2024-06-07 15:22:00.546337,0,
705810903,-3.34,-1.69,-8.73,1.54,0.42,-0.84,2024-06-07 15:22:00.546337,0,
705810908,-3.34,-1.67,-8.7,1.96,0.77,-0.91,2024-06-07 15:22:00.546337,0,
705810913,-3.26,-1.68,-8.76,2.66,0.63,-1.05,2024-06-07 15:22:00.546337,0,
705810917,-3.2,-1.69,-8.78,3.22,0.14,-1.05,2024-06-07 15:22:00.546337,0,
705810922,-3.21,-1.65,-8.8,3.64,-0.63,-1.26,2024-06-07 15:22:00.546337,0,
705810928,-3.26,-1.7,-8.85,4.13,-1.61,-1.61,2024-06-07 15:22:00.635389,0,
705810932,-3.29,-1.72,-8.94,3.92,-2.31,-1.82,2024-06-07 15:22:00.636389,0,
705810937,-3.35,-1.68,-8.94,3.57,-2.73,-1.96,2024-06-07 15:22:00.636389,0,
705810942,-3.37,-1.7,-8.96,3.08,-2.8,-1.96,2024-06-07 15:22:00.636389,0,
705810947,-3.41,-1.73,-8.95,2.66,-2.73,-2.17,2024-06-07 15:22:00.636389,0,
705810952,-3.45,-1.74,-8.94,1.89,-2.52,-2.17,2024-06-07 15:22:00.636389,0,
705810956,-3.41,-1.73,-8.89,1.12,-2.17,-1.96,2024-06-07 15:22:00.636389,0,
705810961,-3.4,-1.72,-8.89,0.49,-1.82,-2.03,2024-06-07 15:22:00.636389,0,
705810966,-3.42,-1.69,-8.88,0.0,-1.61,-2.1,2024-06-07 15:22:00.638351,0,
705810970,-3.45,-1.63,-8.92,-0.49,-1.54,-1.89,2024-06-07 15:22:00.638351,0,
705810975,-3.44,-1.62,-8.93,-0.21,-1.33,-1.96,2024-06-07 15:22:00.638351,0,
705810980,-3.43,-1.59,-8.96,0.07,-1.19,-2.1,2024-06-07 15:22:00.638351,0,
705810985,-3.43,-1.62,-8.96,0.28,-1.12,-2.03,2024-06-07 15:22:00.638351,0,
705810990,-3.38,-1.62,-8.96,0.77,-1.19,-2.03,2024-06-07 15:22:00.638351,0,
705810994,-3.47,-1.64,-8.88,1.54,-1.47,-2.1,2024-06-07 15:22:00.638351,0,
705810999,-3.43,-1.62,-8.96,2.03,-1.68,-2.1,2024-06-07 15:22:00.638351,0,
705811005,-3.42,-1.62,-8.97,2.24,-1.75,-1.96,2024-06-07 15:22:00.666416,0,
705811009,-3.4,-1.61,-8.94,2.52,-1.75,-1.89,2024-06-07 15:22:00.666416,0,
705811014,-3.4,-1.68,-8.96,2.59,-1.61,-1.89,2024-06-07 15:22:00.666416,0,
705811019,-3.4,-1.63,-8.98,2.38,-1.61,-1.82,2024-06-07 15:22:00.666416,0,
705811024,-3.39,-1.64,-9.0,2.1,-1.47,-1.68,2024-06-07 15:22:00.666416,0,
705811029,-3.36,-1.69,-8.97,1.33,-1.61,-1.54,2024-06-07 15:22:00.666416,0,
705811033,-3.39,-1.66,-8.94,0.63,-1.61,-1.47,2024-06-07 15:22:00.666416,0,
705811038,-3.33,-1.66,-8.91,0.07,-1.47,-1.47,2024-06-07 15:22:00.666416,0,
705811043,-3.36,-1.67,-8.89,-0.42,-1.47,-1.4,2024-06-07 15:22:00.696125,0,
705811047,-3.35,-1.63,-8.89,-0.7,-1.54,-1.33,2024-06-07 15:22:00.696125,0,
705811052,-3.36,-1.58,-8.85,-0.56,-1.54,-1.26,2024-06-07 15:22:00.696125,0,
705811057,-3.36,-1.65,-8.85,-0.14,-1.54,-1.33,2024-06-07 15:22:00.696125,0,
705811062,-3.34,-1.64,-8.88,0.21,-1.61,-1.47,2024-06-07 15:22:00.696125,0,
705811067,-3.36,-1.64,-8.89,0.56,-1.75,-1.4,2024-06-07 15:22:00.696125,0,
705811071,-3.39,-1.68,-8.91,1.05,-1.75,-1.54,2024-06-07 15:22:00.696125,0,
705811076,-3.41,-1.65,-8.94,1.05,-1.89,-1.61,2024-06-07 15:22:00.696125,0,
705811082,-3.42,-1.71,-8.97,0.91,-1.75,-1.54,2024-06-07 15:22:00.786297,0,
705811086,-3.4,-1.71,-8.93,0.63,-1.68,-1.54,2024-06-07 15:22:00.786297,0,
705811091,-3.43,-1.72,-8.94,0.14,-1.4,-1.47,2024-06-07 15:22:00.786297,0,
705811096,-3.41,-1.73,-8.92,-0.42,-0.84,-1.4,2024-06-07 15:22:00.786297,0,
705811101,-3.42,-1.75,-8.89,-0.7,-0.42,-1.47,2024-06-07 15:22:00.786297,0,
705811106,-3.42,-1.74,-8.87,-0.84,0.0,-1.4,2024-06-07 15:22:00.786297,0,
705811110,-3.39,-1.69,-8.82,-0.84,0.07,-1.4,2024-06-07 15:22:00.786297,0,
705811115,-3.37,-1.69,-8.85,-0.49,-0.07,-1.75,2024-06-07 15:22:00.786297,0,
705811121,-3.41,-1.64,-8.89,-0.07,-0.49,-1.96,2024-06-07 15:22:00.788151,0,
705811125,-3.39,-1.6,-8.88,0.7,-1.05,-2.03,2024-06-07 15:22:00.788151,0,
705811130,-3.37,-1.64,-8.91,1.54,-1.26,-2.03,2024-06-07 15:22:00.788151,0,
705811135,-3.41,-1.61,-8.94,2.45,-1.12,-2.03,2024-06-07 15:22:00.788151,0,
705811140,-3.37,-1.62,-8.95,3.01,-1.05,-2.17,2024-06-07 15:22:00.788151,0,
705811145,-3.38,-1.65,-8.93,2.87,-0.98,-2.17,2024-06-07 15:22:00.788151,0,
705811149,-3.33,-1.63,-8.88,2.45,-0.91,-2.17,2024-06-07 15:22:00.788151,0,
705811154,-3.41,-1.64,-8.88,2.45,-0.91,-2.03,2024-06-07 15:22:00.788151,0,
705811160,-3.37,-1.65,-8.85,2.45,-1.05,-2.1,2024-06-07 15:22:00.816539,0,
705811164,-3.42,-1.64,-8.89,2.52,-1.26,-1.96,2024-06-07 15:22:00.816539,0,
705811169,-3.36,-1.66,-8.95,2.66,-1.33,-1.89,2024-06-07 15:22:00.816539,0,
705811174,-3.39,-1.66,-8.89,2.66,-1.33,-1.75,2024-06-07 15:22:00.816539,0,
705811179,-3.38,-1.66,-8.92,2.59,-1.4,-1.61,2024-06-07 15:22:00.816539,0,
705811184,-3.36,-1.67,-8.89,2.59,-1.4,-1.68,2024-06-07 15:22:00.816539,0,
705811188,-3.4,-1.68,-8.93,2.45,-1.54,-1.61,2024-06-07 15:22:00.816539,0,
705811193,-3.41,-1.65,-8.91,2.66,-1.4,-1.61,2024-06-07 15:22:00.816539,0,
705811199,-3.39,-1.7,-8.94,2.8,-1.05,-1.54,2024-06-07 15:22:00.906188,0,
705811203,-3.39,-1.72,-8.97,2.8,-0.7,-1.47,2024-06-07 15:22:00.906188,0,
705811208,-3.41,-1.73,-8.95,2.66,-0.35,-1.47,2024-06-07 15:22:00.906188,0,
705811213,-3.4,-1.74,-8.96,2.59,-0.35,-1.47,2024-06-07 15:22:00.906188,0,
705811218,-3.39,-1.71,-8.99,2.17,-0.28,-1.47,2024-06-07 15:22:00.906188,0,
705811223,-3.37,-1.74,-9.01,1.61,-0.49,-1.54,2024-06-07 15:22:00.906188,0,
705811227,-3.34,-1.75,-9.01,0.91,-0.63,-1.61,2024-06-07 15:22:00.906188,0,
705811232,-3.35,-1.74,-8.99,0.21,-0.91,-1.54,2024-06-07 15:22:00.906188,0,
705811237,-3.4,-1.72,-9.02,-0.35,-0.91,-1.47,2024-06-07 15:22:00.908316,0,
705811241,-3.36,-1.71,-8.98,-0.84,-1.12,-1.54,2024-06-07 15:22:00.908316,0,
705811246,-3.39,-1.73,-8.95,-1.26,-1.19,-1.47,2024-06-07 15:22:00.908316,0,
705811251,-3.37,-1.7,-8.97,-1.33,-1.33,-1.47,2024-06-07 15:22:00.908316,0,
705811256,-3.36,-1.68,-8.91,-1.19,-1.33,-1.68,2024-06-07 15:22:00.908316,0,
705811261,-3.38,-1.68,-8.89,-0.98,-1.33,-1.68,2024-06-07 15:22:00.908316,0,
705811265,-3.35,-1.65,-8.83,-0.77,-1.33,-1.61,2024-06-07 15:22:00.908316,0,
705811270,-3.34,-1.62,-8.84,-0.21,-1.4,-1.75,2024-06-07 15:22:00.908316,0,
705811276,-3.35,-1.64,-8.85,0.0,-1.33,-1.61,2024-06-07 15:22:00.936258,0,
705811280,-3.36,-1.66,-8.87,0.35,-1.26,-1.75,2024-06-07 15:22:00.936258,0,
705811285,-3.35,-1.62,-8.85,0.49,-1.26,-1.82,2024-06-07 15:22:00.936258,0,
705811290,-3.36,-1.64,-8.88,0.7,-1.33,-1.89,2024-06-07 15:22:00.936258,0,
705811295,-3.39,-1.64,-8.88,0.63,-1.4,-1.82,2024-06-07 15:22:00.936258,0,
705811300,-3.38,-1.63,-8.9,0.7,-1.61,-1.82,2024-06-07 15:22:00.936258,0,
705811304,-3.4,-1.62,-8.88,0.56,-1.54,-1.82,2024-06-07 15:22:00.936258,0,
705811309,-3.36,-1.62,-8.89,0.56,-1.61,-1.82,2024-06-07 15:22:00.936258,0,
705811315,-3.41,-1.61,-8.9,0.77,-1.4,-1.82,2024-06-07 15:22:00.980368,0,
705811319,-3.39,-1.63,-8.89,0.84,-1.4,-1.82,2024-06-07 15:22:00.980368,0,
705811324,-3.41,-1.64,-8.9,1.05,-1.4,-1.89,2024-06-07 15:22:00.980368,0,
705811329,-3.37,-1.64,-8.92,1.47,-1.4,-1.89,2024-06-07 15:22:00.980368,0,
705811334,-3.41,-1.63,-8.92,1.54,-1.4,-1.68,2024-06-07 15:22:00.980368,0,
705811339,-3.39,-1.66,-8.94,1.54,-1.4,-1.68,2024-06-07 15:22:00.980368,0,
705811343,-3.41,-1.66,-8.92,1.47,-1.33,-1.61,2024-06-07 15:22:00.980368,0,
705811348,-3.44,-1.62,-8.91,1.61,-1.4,-1.68,2024-06-07 15:22:00.980368,0,
705811353,-3.38,-1.68,-8.91,1.47,-1.4,-1.68,2024-06-07 15:22:01.011191,0,
705811357,-3.4,-1.68,-8.94,1.33,-1.4,-1.61,2024-06-07 15:22:01.011191,0,
705811362,-3.41,-1.69,-8.98,0.98,-1.4,-1.68,2024-06-07 15:22:01.011191,0,
705811367,-3.36,-1.67,-8.95,0.91,-1.54,-1.54,2024-06-07 15:22:01.011191,0,
705811372,-3.41,-1.64,-8.97,0.77,-1.68,-1.54,2024-06-07 15:22:01.011191,0,
705811377,-3.38,-1.67,-8.95,0.63,-1.82,-1.47,2024-06-07 15:22:01.011191,0,
705811381,-3.39,-1.64,-8.95,0.42,-1.89,-1.47,2024-06-07 15:22:01.011191,0,
705811386,-3.38,-1.68,-8.98,0.35,-1.96,-1.54,2024-06-07 15:22:01.011191,0,
705811392,-3.39,-1.67,-8.97,0.07,-1.89,-1.54,2024-06-07 15:22:01.100673,0,
705811396,-3.36,-1.67,-8.97,-0.07,-1.75,-1.47,2024-06-07 15:22:01.101673,0,
705811401,-3.36,-1.66,-8.93,-0.42,-1.68,-1.47,2024-06-07 15:22:01.101673,0,
705811406,-3.37,-1.69,-8.92,-0.49,-1.68,-1.54,2024-06-07 15:22:01.101673,0,
705811411,-3.36,-1.65,-8.86,-0.21,-1.54,-1.75,2024-06-07 15:22:01.101673,0,
705811416,-3.36,-1.58,-8.87,0.0,-1.33,-1.75,2024-06-07 15:22:01.101673,0,
705811420,-3.39,-1.6,-8.85,0.14,-1.12,-1.89,2024-06-07 15:22:01.101673,0,
705811425,-3.38,-1.59,-8.86,0.63,-0.98,-1.96,2024-06-07 15:22:01.101673,0,
705811431,-3.39,-1.61,-8.88,0.91,-0.84,-1.75,2024-06-07 15:22:01.103757,0,
705811435,-3.36,-1.64,-8.89,1.4,-0.7,-1.68,2024-06-07 15:22:01.103757,0,
705811440,-3.38,-1.66,-8.93,1.61,-0.7,-1.68,2024-06-07 15:22:01.103757,0,
705811445,-3.37,-1.68,-8.94,1.96,-0.91,-1.75,2024-06-07 15:22:01.103757,0,
705811450,-3.38,-1.66,-8.95,1.96,-1.19,-1.61,2024-06-07 15:22:01.103757,0,
705811455,-3.33,-1.68,-8.98,1.96,-1.47,-1.54,2024-06-07 15:22:01.103757,0,
705811459,-3.39,-1.69,-8.94,1.47,-1.61,-1.54,2024-06-07 15:22:01.103757,0,
705811464,-3.37,-1.65,-8.94,0.7,-1.61,-1.61,2024-06-07 15:22:01.103757,0,
705811469,-3.37,-1.65,-8.9,0.0,-1.47,-1.61,2024-06-07 15:22:01.131325,0,
705811473,-3.38,-1.66,-8.86,-0.14,-1.26,-1.75,2024-06-07 15:22:01.131325,0,
705811478,-3.37,-1.64,-8.88,0.0,-0.91,-1.68,2024-06-07 15:22:01.131325,0,
705811483,-3.33,-1.64,-8.92,0.35,-1.33,-1.68,2024-06-07 15:22:01.131325,0,
705811488,-3.33,-1.6,-8.86,1.05,-2.66,-1.75,2024-06-07 15:22:01.131325,0,
705811493,-3.39,-1.64,-8.81,1.47,-3.57,-1.96,2024-06-07 15:22:01.131325,0,
705811497,-3.42,-1.67,-8.74,1.75,-2.38,-2.1,2024-06-07 15:22:01.131325,0,
705811502,-3.45,-1.57,-8.81,2.87,-0.56,-2.31,2024-06-07 15:22:01.131325,0,
705811508,-3.35,-1.59,-8.87,3.15,0.56,-2.17,2024-06-07 15:22:01.160559,0,
705811512,-3.31,-1.54,-8.75,3.01,0.98,-2.03,2024-06-07 15:22:01.161544,0,
705811517,-3.29,-1.57,-8.71,3.36,0.7,-2.17,2024-06-07 15:22:01.161544,0,
705811522,-3.3,-1.64,-8.82,4.13,0.14,-2.38,2024-06-07 15:22:01.161544,0,
705811527,-3.32,-1.69,-8.94,4.34,-0.28,-2.45,2024-06-07 15:22:01.161544,0,
705811532,-3.35,-1.73,-9.11,4.34,-0.63,-2.24,2024-06-07 15:22:01.161544,0,
705811536,-3.31,-1.68,-9.17,3.64,-1.26,-2.1,2024-06-07 15:22:01.161544,0,
705811541,-3.39,-1.75,-9.12,2.66,-2.24,-2.38,2024-06-07 15:22:01.161544,0,
705811546,-3.43,-1.71,-9.11,1.4,-3.43,-2.59,2024-06-07 15:22:01.250806,0,
705811550,-3.48,-1.71,-9.05,0.77,-4.69,-2.8,2024-06-07 15:22:01.250806,0,
705811555,-3.51,-1.69,-9.11,0.28,-5.46,-2.59,2024-06-07 15:22:01.250806,0,
705811560,-3.54,-1.66,-9.01,0.49,-5.39,-2.31,2024-06-07 15:22:01.250806,0,
705811565,-3.54,-1.65,-8.96,0.63,-4.2,-1.89,2024-06-07 15:22:01.250806,0,
705811570,-3.5,-1.68,-8.84,0.98,-2.59,-1.4,2024-06-07 15:22:01.250806,0,
705811574,-3.39,-1.73,-8.81,1.05,-0.91,-1.05,2024-06-07 15:22:01.250806,0,
705811579,-3.35,-1.68,-8.75,1.54,0.14,-0.91,2024-06-07 15:22:01.250806,0,
705811585,-3.25,-1.69,-8.75,1.89,0.49,-1.05,2024-06-07 15:22:01.252800,0,
705811589,-3.25,-1.7,-8.75,2.66,0.35,-1.05,2024-06-07 15:22:01.253797,0,
705811594,-3.22,-1.7,-8.83,3.29,-0.28,-1.19,2024-06-07 15:22:01.253797,0,
705811599,-3.25,-1.7,-8.86,3.78,-1.05,-1.61,2024-06-07 15:22:01.253797,0,
705811604,-3.32,-1.68,-8.86,3.92,-1.82,-1.89,2024-06-07 15:22:01.253797,0,
705811609,-3.31,-1.67,-8.9,3.78,-2.45,-2.24,2024-06-07 15:22:01.253797,0,
705811613,-3.37,-1.69,-8.89,3.57,-2.73,-2.31,2024-06-07 15:22:01.253797,0,
705811618,-3.43,-1.73,-8.98,3.29,-2.73,-2.38,2024-06-07 15:22:01.253797,0,
705811624,-3.39,-1.7,-8.97,2.87,-2.59,-2.31,2024-06-07 15:22:01.294741,0,
705811628,-3.41,-1.75,-8.97,2.17,-2.17,-2.17,2024-06-07 15:22:01.294741,0,
705811633,-3.4,-1.73,-8.95,1.61,-1.68,-2.03,2024-06-07 15:22:01.294741,0,
705811638,-3.39,-1.68,-8.91,0.77,-1.4,-1.96,2024-06-07 15:22:01.294741,0,
705811643,-3.44,-1.72,-8.94,0.21,-1.33,-1.96,2024-06-07 15:22:01.294741,0,
705811648,-3.42,-1.65,-8.93,0.0,-1.33,-2.1,2024-06-07 15:22:01.294741,0,
705811652,-3.41,-1.62,-8.95,0.07,-1.26,-2.17,2024-06-07 15:22:01.294741,0,
705811657,-3.41,-1.61,-8.98,0.21,-1.12,-2.1,2024-06-07 15:22:01.294741,0,
705811663,-3.41,-1.61,-8.95,0.56,-1.05,-2.17,2024-06-07 15:22:01.326154,0,
705811667,-3.42,-1.63,-8.98,1.05,-1.19,-2.1,2024-06-07 15:22:01.326154,0,
705811672,-3.41,-1.61,-8.91,1.68,-1.4,-2.1,2024-06-07 15:22:01.326154,0,
705811677,-3.41,-1.61,-8.92,2.17,-1.61,-2.1,2024-06-07 15:22:01.326154,0,
705811682,-3.41,-1.6,-8.9,2.38,-1.75,-2.1,2024-06-07 15:22:01.326154,0,
705811687,-3.41,-1.66,-8.96,2.52,-1.82,-2.17,2024-06-07 15:22:01.327144,0,
705811691,-3.41,-1.64,-8.95,2.24,-1.82,-1.89,2024-06-07 15:22:01.327144,0,
705811696,-3.42,-1.68,-8.97,2.24,-1.54,-1.82,2024-06-07 15:22:01.327144,0,
705811702,-3.39,-1.68,-8.96,1.82,-1.4,-1.68,2024-06-07 15:22:01.356186,0,
705811706,-3.38,-1.67,-8.96,1.33,-1.4,-1.47,2024-06-07 15:22:01.356186,0,
705811711,-3.33,-1.67,-8.93,0.7,-1.4,-1.4,2024-06-07 15:22:01.356186,0,
705811716,-3.38,-1.64,-8.95,0.28,-1.4,-1.47,2024-06-07 15:22:01.356186,0,
705811721,-3.34,-1.68,-8.89,-0.07,-1.54,-1.4,2024-06-07 15:22:01.356186,0,
705811726,-3.36,-1.64,-8.87,-0.21,-1.61,-1.33,2024-06-07 15:22:01.356186,0,
705811730,-3.39,-1.65,-8.91,-0.07,-1.61,-1.26,2024-06-07 15:22:01.356186,0,
705811735,-3.36,-1.64,-8.88,0.35,-1.54,-1.33,2024-06-07 15:22:01.356186,0,
705811740,-3.38,-1.68,-8.9,0.7,-1.75,-1.47,2024-06-07 15:22:01.446558,0,
705811744,-3.36,-1.68,-8.91,1.05,-1.89,-1.47,2024-06-07 15:22:01.446558,0,
705811749,-3.37,-1.68,-8.94,0.98,-1.89,-1.4,2024-06-07 15:22:01.446558,0,
705811754,-3.42,-1.72,-8.9,1.26,-1.75,-1.61,2024-06-07 15:22:01.446558,0,
705811759,-3.41,-1.72,-8.96,1.19,-1.75,-1.61,2024-06-07 15:22:01.446558,0,
705811764,-3.44,-1.72,-8.95,0.63,-1.68,-1.61,2024-06-07 15:22:01.446558,0,
705811768,-3.44,-1.72,-8.92,0.14,-1.19,-1.61,2024-06-07 15:22:01.446558,0,
705811773,-3.43,-1.75,-8.94,-0.35,-0.56,-1.61,2024-06-07 15:22:01.446558,0,
705811779,-3.41,-1.71,-8.93,-0.56,0.0,-1.54,2024-06-07 15:22:01.448909,0,
705811783,-3.37,-1.7,-8.88,-0.7,0.07,-1.61,2024-06-07 15:22:01.448909,0,
705811788,-3.39,-1.68,-8.85,-0.42,0.0,-1.96,2024-06-07 15:22:01.448909,0,
705811793,-3.36,-1.66,-8.83,-0.07,-0.28,-2.03,2024-06-07 15:22:01.448909,0,
705811798,-3.35,-1.64,-8.85,0.77,-0.77,-2.24,2024-06-07 15:22:01.448909,0,
705811803,-3.37,-1.62,-8.95,1.75,-1.12,-2.24,2024-06-07 15:22:01.448909,0,
705811807,-3.37,-1.64,-8.94,2.31,-1.4,-2.17,2024-06-07 15:22:01.448909,0,
705811812,-3.38,-1.67,-8.91,2.94,-1.33,-2.17,2024-06-07 15:22:01.448909,0,
705811818,-3.37,-1.65,-8.91,2.94,-1.26,-2.17,2024-06-07 15:22:01.490933,0,
705811822,-3.36,-1.67,-8.9,2.59,-1.26,-2.24,2024-06-07 15:22:01.490933,0,
705811827,-3.43,-1.62,-8.86,2.24,-1.12,-2.17,2024-06-07 15:22:01.490933,0,
705811832,-3.35,-1.65,-8.9,2.03,-1.19,-1.96,2024-06-07 15:22:01.490933,0,
705811837,-3.35,-1.63,-8.88,2.24,-1.19,-1.89,2024-06-07 15:22:01.490933,0,
705811842,-3.39,-1.64,-8.9,2.52,-1.19,-1.82,2024-06-07 15:22:01.490933,0,
705811846,-3.33,-1.67,-8.93,2.52,-1.4,-1.75,2024-06-07 15:22:01.490933,0,
705811851,-3.41,-1.7,-8.91,2.38,-1.61,-1.61,2024-06-07 15:22:01.490933,0,
705811856,-3.42,-1.68,-8.92,2.31,-1.75,-1.68,2024-06-07 15:22:01.506178,0,
705811860,-3.4,-1.68,-8.95,2.31,-1.96,-1.68,2024-06-07 15:22:01.506178,0,
705811865,-3.43,-1.68,-8.93,2.24,-1.75,-1.61,2024-06-07 15:22:01.506178,0,
705811870,-3.43,-1.67,-8.96,2.38,-1.47,-1.47,2024-06-07 15:22:01.506178,0,
705811875,-3.44,-1.73,-8.96,2.45,-0.91,-1.4,2024-06-07 15:22:01.506178,0,
705811880,-3.38,-1.69,-8.94,2.66,-0.49,-1.47,2024-06-07 15:22:01.506178,0,
705811884,-3.39,-1.73,-8.93,2.45,-0.28,-1.47,2024-06-07 15:22:01.506178,0,
705811889,-3.37,-1.74,-8.98,2.17,-0.21,-1.4,2024-06-07 15:22:01.506178,0,
705811895,-3.39,-1.74,-8.97,1.89,-0.35,-1.4,2024-06-07 15:22:01.551273,0,
705811899,-3.39,-1.75,-8.99,1.19,-0.63,-1.54,2024-06-07 15:22:01.551273,0,
705811904,-3.4,-1.78,-9.04,0.7,-0.98,-1.61,2024-06-07 15:22:01.551273,0,
